systemTime,severity,tag,timestamp,x,y,z
2022-06-16T08:25:33.527Z,log,info,1.66E+12,sn220701300017,v107,
2022-06-16T08:25:33.527Z,log,calib,1.66E+12,calibration_file,"{""Sgyro1"":[0.000305433,0,0,0,0.000305433,0,0,0,0.000305433],""b_gyro1"":[41.7925,-45.8892,15.7784],""Sacc1"":[0.00119715,-3.66442e-07,-4.53508e-06,-3.66442e-07,0.00118992,-1.5796e-07,-4.53508e-06,-1.5796e-07,0.00118761],""b_acc1"":[58.2546,-72.27,-11.6762],""Smag1"":[-1.42818e-05,-0.0865605,0.00199723,0.0923710,0.00269335,-0.00352640,0.00301764,0.00516842,0.0899641],""b_mag1"":[-97.6693,459.746,-208.081],""magNormAtCalib"":40785,""alignSensors2eye"":[-0.0312406,0.996624,-0.0759309,0.266801,-0.0648966,-0.961564,-0.963245,-0.0502983,-0.263872],""acc1_noise"":[76.0112,76.2864,71.5996],""gyro1_noise"":[2.78162,2.13498,2.25472],""mag1_noise"":[2.96153,2.94799,3.66993],""version"":2}",
2022-06-16T08:36:14.783Z,log,mag_temp,933254608,0,,
2022-06-16T08:36:14.784Z,log,acc_temp,933254608,28.4,,
2022-06-16T08:36:14.784Z,log,gyro_temp,933254608,28.4,,
2022-06-16T08:36:14.784Z,log,acc,933254608,3729,-1054,-6172
2022-06-16T08:36:14.784Z,log,gyro,933254608,-268,599,-385
2022-06-16T08:36:14.784Z,log,acc,933273376,4226,-1210,-7089
2022-06-16T08:36:14.784Z,log,gyro,933273376,-80,28,-366
2022-06-16T08:36:14.784Z,log,mag,933273468,-32000,-32000,-32000
2022-06-16T08:36:14.784Z,log,acc,933292175,4199,-1175,-7047
2022-06-16T08:36:14.784Z,log,gyro,933292175,797,-351,-460
2022-06-16T08:36:14.784Z,log,acc,933310943,4219,-1139,-7109
2022-06-16T08:36:14.784Z,log,gyro,933310943,178,168,-233
2022-06-16T08:36:14.784Z,log,mag,933311035,-443,324,48
2022-06-16T08:36:14.830Z,log,acc,933329711,4173,-1114,-7090
2022-06-16T08:36:14.831Z,log,gyro,933329711,178,222,-256
2022-06-16T08:36:14.831Z,log,acc,933348510,4063,-1097,-6995
2022-06-16T08:36:14.831Z,log,gyro,933348510,153,241,-281
2022-06-16T08:36:14.831Z,log,mag,933348602,-446,314,41
2022-06-16T08:36:14.841Z,log,acc,933367279,4058,-1081,-7055
2022-06-16T08:36:14.841Z,log,gyro,933367279,132,193,-277
2022-06-16T08:36:14.907Z,log,acc,933386047,4073,-1074,-7089
2022-06-16T08:36:14.907Z,log,gyro,933386047,107,124,-259
2022-06-16T08:36:14.907Z,log,mag,933386138,-449,316,48
2022-06-16T08:36:14.907Z,log,acc,933404846,4102,-1089,-7179
2022-06-16T08:36:14.907Z,log,gyro,933404846,74,59,-256
2022-06-16T08:36:14.907Z,log,acc,933423614,4117,-1096,-7196
2022-06-16T08:36:14.907Z,log,gyro,933423614,24,32,-292
2022-06-16T08:36:14.907Z,log,mag,933423706,-448,317,45
2022-06-16T08:36:14.907Z,log,acc,933442382,4048,-1094,-7154
2022-06-16T08:36:14.907Z,log,gyro,933442382,-14,24,-358
2022-06-16T08:36:14.951Z,log,acc,933461181,3951,-1056,-6986
2022-06-16T08:36:14.951Z,log,gyro,933461181,-22,-11,-408
2022-06-16T08:36:14.951Z,log,mag,933461273,-445,313,45
2022-06-16T08:36:14.951Z,log,acc,933479949,3928,-1036,-6990
2022-06-16T08:36:14.951Z,log,gyro,933479949,51,-76,-398
2022-06-16T08:36:14.951Z,log,acc,933498718,3927,-1031,-7007
2022-06-16T08:36:14.951Z,log,gyro,933498718,169,-143,-324
2022-06-16T08:36:14.951Z,log,mag,933498809,-442,309,44
2022-06-16T08:36:15.026Z,log,acc,933517486,3961,-1024,-7067
2022-06-16T08:36:15.027Z,log,gyro,933517486,293,-200,-223
2022-06-16T08:36:15.027Z,log,acc,933536285,4013,-1072,-7112
2022-06-16T08:36:15.027Z,log,gyro,933536285,357,-227,-152
2022-06-16T08:36:15.027Z,log,mag,933536376,-443,310,43
2022-06-16T08:36:15.027Z,log,acc,933555053,4068,-1125,-7152
2022-06-16T08:36:15.027Z,log,gyro,933555053,370,-214,-133
2022-06-16T08:36:15.073Z,log,acc,933573822,4081,-1134,-7134
2022-06-16T08:36:15.073Z,log,gyro,933573822,350,-182,-140
2022-06-16T08:36:15.073Z,log,mag,933573913,-443,312,46
2022-06-16T08:36:15.073Z,log,acc,933592620,4106,-1150,-7087
2022-06-16T08:36:15.073Z,log,gyro,933592620,319,-153,-161
2022-06-16T08:36:15.074Z,log,acc,933611389,4129,-1147,-7055
2022-06-16T08:36:15.074Z,log,gyro,933611389,300,-148,-169
2022-06-16T08:36:15.074Z,log,mag,933611480,-444,314,48
2022-06-16T08:36:15.136Z,log,acc,933630157,4152,-1094,-6977
2022-06-16T08:36:15.137Z,log,gyro,933630157,292,-178,-156
2022-06-16T08:36:15.137Z,log,acc,933648956,4138,-1022,-6886
2022-06-16T08:36:15.137Z,log,gyro,933648956,281,-270,-103
2022-06-16T08:36:15.137Z,log,mag,933649047,-449,309,42
2022-06-16T08:36:15.137Z,log,acc,933667724,4146,-992,-6808
2022-06-16T08:36:15.137Z,log,gyro,933667724,239,-409,-22
2022-06-16T08:36:15.137Z,log,acc,933686492,4223,-1011,-6895
2022-06-16T08:36:15.137Z,log,gyro,933686492,164,-542,52
2022-06-16T08:36:15.137Z,log,mag,933686584,-445,308,42
