systemTime,severity,tag,timestamp,x,y,z
2023-01-09T15:32:09.825Z,log,acc,9358245,2086,-657,-7850
2023-01-09T15:32:09.825Z,log,gyro,9358245,141,35,106
2023-01-09T15:32:09.825Z,log,acc,9367645,2086,-691,-7878
2023-01-09T15:32:09.825Z,log,gyro,9367645,120,32,95
2023-01-09T15:32:09.825Z,log,acc,9377014,2044,-703,-7892
2023-01-09T15:32:09.825Z,log,gyro,9377014,72,8,77
2023-01-09T15:32:09.829Z,log,mag,9377105,-567,-2,567
2023-01-09T15:32:09.875Z,log,acc,9386413,2046,-705,-7872
2023-01-09T15:32:09.879Z,log,gyro,9386413,20,-18,65
2023-01-09T15:32:09.879Z,log,acc,9395813,2080,-718,-7898
2023-01-09T15:32:09.883Z,log,gyro,9395813,-3,-29,57
2023-01-09T15:32:09.883Z,log,acc,9405212,2115,-736,-7947
2023-01-09T15:32:09.883Z,log,gyro,9405212,2,-4,56
2023-01-09T15:32:09.883Z,log,acc,9414611,2105,-767,-7961
2023-01-09T15:32:09.887Z,log,gyro,9414611,24,42,48
2023-01-09T15:32:09.887Z,log,mag,9414703,-561,0,574
2023-01-09T15:32:09.887Z,log,acc,9423980,2092,-793,-7940
2023-01-09T15:32:09.887Z,log,gyro,9423980,26,94,18
2023-01-09T15:32:09.887Z,log,acc,9433380,2123,-820,-7964
2023-01-09T15:32:09.887Z,log,gyro,9433380,6,150,-41
2023-01-09T15:32:09.958Z,log,acc,9442779,2141,-848,-8021
2023-01-09T15:32:09.962Z,log,gyro,9442779,-17,201,-114
2023-01-09T15:32:09.962Z,log,acc,9452178,2125,-837,-8022
2023-01-09T15:32:09.962Z,log,gyro,9452178,5,236,-183
2023-01-09T15:32:09.966Z,log,mag,9452270,-565,-1,575
2023-01-09T15:32:09.966Z,log,acc,9461578,2092,-839,-7993
2023-01-09T15:32:09.966Z,log,gyro,9461578,73,263,-235
2023-01-09T15:32:09.966Z,log,acc,9470947,2118,-811,-8024
2023-01-09T15:32:09.966Z,log,gyro,9470947,166,312,-283
2023-01-09T15:32:09.970Z,log,acc,9480346,2188,-728,-8084
2023-01-09T15:32:09.970Z,log,gyro,9480346,266,402,-315
2023-01-09T15:32:09.970Z,log,acc,9489746,2282,-669,-8200
2023-01-09T15:32:09.970Z,log,gyro,9489746,379,568,-324
2023-01-09T15:32:09.970Z,log,mag,9489837,-561,-3,568
2023-01-09T15:32:09.970Z,log,acc,9499145,2443,-662,-8332
2023-01-09T15:32:09.970Z,log,gyro,9499145,533,839,-332
2023-01-09T15:32:09.994Z,log,acc,9508544,2565,-746,-8466
2023-01-09T15:32:09.994Z,log,gyro,9508544,676,1162,-368
2023-01-09T15:32:09.994Z,log,acc,9517913,2599,-795,-8409
2023-01-09T15:32:09.994Z,log,gyro,9517913,787,1477,-452
2023-01-09T15:32:09.994Z,log,acc,9527313,2508,-736,-8116
2023-01-09T15:32:09.998Z,log,gyro,9527313,900,1734,-571
2023-01-09T15:32:09.998Z,log,mag,9527404,-570,-7,567
2023-01-09T15:32:09.998Z,log,acc,9536712,2336,-650,-7823
